id,dim_0,dim_1,sim_calc_num,point_type,cluster_id
1297,214.809006,178.468002,8367,-1,[-1]
6605,236.11300699999998,149.195999,8366,-1,[-1]
129,227.753998,161.722,8365,-1,[-1]
9017,259.747009,102.946999,8364,0,[1]
9397,260.699005,100.944,8363,0,[1]
6316,267.72399900000005,80.724998,8362,-1,[-1]
7599,262.497009,96.386002,8361,0,[1]
3447,261.977997,97.851997,8360,0,[1]
940,270.22699,72.95500200000001,8359,-1,[-1]
9154,269.954987,74.644997,8358,-1,[-1]
9232,267.122009,85.435997,8357,-1,[-1]
2318,259.855011,106.15299999999999,8356,0,[1]
694,261.696991,101.720001,8355,1,[1]
4258,225.488998,167.473999,8354,-1,[-1]
406,259.006012,108.685997,8353,-1,[-1]
7985,239.57200600000002,146.800995,8352,-1,[-1]
8579,234.20399500000002,155.367996,8351,-1,[-1]
9309,91.064003,266.022003,8350,-1,[-1]
8145,150.459,237.565994,8349,-1,[-1]
8498,257.113007,113.89299799999999,8348,-1,[-1]
6501,97.774002,263.772003,8347,-1,[-1]
2570,277.18701200000004,50.123001,8346,-1,[-1]
7427,92.503998,266.29599,8345,-1,[-1]
8601,230.856003,161.82299799999998,8344,-1,[-1]
6256,268.420013,86.230003,8343,-1,[-1]
3711,241.07499700000002,146.667999,8342,-1,[-1]
1494,264.863007,98.041,8341,1,[1]
3854,109.420998,260.674988,8340,0,[2]
5311,277.73098799999997,53.834998999999996,8339,-1,[-1]
9480,264.528015,100.427002,8338,1,[1]
2454,224.55299399999998,172.164001,8337,-1,[-1]
985,221.867996,175.617996,8336,-1,[-1]
4739,94.028999,266.972992,8335,-1,[-1]
7431,259.783997,112.417999,8334,-1,[-1]
4444,102.035004,264.35400400000003,8333,-1,[-1]
7585,219.169006,179.705994,8332,-1,[-1]
2625,246.042999,140.806,8331,-1,[-1]
8696,106.010002,263.130005,8330,-1,[-1]
8167,96.175003,266.89099100000004,8329,-1,[-1]
3850,237.869003,154.66099499999999,8328,-1,[-1]
1300,87.008003,270.343994,8327,-1,[-1]
3536,51.93,279.47900400000003,8326,-1,[-1]
3429,275.25,71.139,8325,-1,[-1]
762,264.14401200000003,105.375,8324,0,[1]
2261,74.208,274.56298799999996,8323,-1,[-1]
5749,244.86500499999997,144.837997,8322,-1,[-1]
2742,240.733002,151.619995,8321,-1,[-1]
7951,95.682999,268.016998,8320,-1,[-1]
4634,238.231995,155.710999,8319,-1,[-1]
521,69.353996,276.035004,8318,-1,[-1]
9466,32.438999,283.010986,8317,-1,[-1]
390,67.466003,276.843994,8316,-1,[-1]
9590,31.256001,283.256012,8315,-1,[-1]
4635,270.917999,88.855003,8314,-1,[-1]
758,272.609985,83.694,8313,-1,[-1]
7852,246.25500499999998,144.218002,8312,-1,[-1]
8982,270.532013,90.991997,8311,0,[1]
5682,269.22601299999997,94.85700200000001,8310,0,[1]
1320,267.317993,100.343002,8309,1,[1]
8094,267.51901200000003,99.886002,8308,1,[1]
3387,263.792999,109.467003,8307,-1,[-1]
8991,216.41700699999998,186.44799799999998,8306,-1,[-1]
1331,278.588989,63.146,8305,-1,[-1]
2497,263.57800299999997,110.153999,8304,-1,[-1]
686,99.057999,268.003998,8303,-1,[-1]
3263,120.181999,259.235992,8302,-1,[-1]
2121,108.035004,264.54098500000003,8301,0,[2]
7973,113.077003,262.59500099999997,8300,0,[2]
1057,268.028992,99.76299999999999,8299,0,[1]
1776,110.143997,264.089996,8298,0,[2]
5222,249.584,140.167007,8297,-1,[-1]
5882,61.016998,279.733002,8296,0,[3]
8404,269.48199500000004,97.087997,8295,1,[1]
143,105.735001,266.322998,8294,0,[2]
8181,263.031006,113.74299599999999,8293,-1,[-1]
422,117.363998,261.468994,8292,-1,[-1]
4148,218.27900699999998,185.759003,8291,-1,[-1]
7365,267.97601299999997,101.915001,8290,0,[1]
8418,275.826996,78.231003,8289,-1,[-1]
4387,106.519997,266.322998,8288,0,[2]
6206,85.810997,273.79098500000003,8287,-1,[-1]
5372,277.781006,72.112999,8286,-1,[-1]
7390,270.628998,95.600998,8285,0,[1]
8688,245.656998,148.563004,8284,-1,[-1]
6524,271.966003,92.032997,8283,0,[1]
8612,59.41,280.906006,8282,0,[3]
7843,99.485001,269.33401499999997,8281,-1,[-1]
9829,211.871994,194.145004,8280,-1,[-1]
7456,104.577003,267.82800299999997,8279,0,[2]
2424,230.89700299999998,171.483002,8278,-1,[-1]
2421,274.260986,86.63200400000001,8277,0,[4]
4759,278.584991,71.558998,8276,-1,[-1]
7240,138.557999,252.19900499999997,8275,-1,[-1]
877,98.25700400000001,270.51800499999996,8274,-1,[-1]
421,248.82000699999998,144.889999,8273,-1,[-1]
1201,276.96701,78.988998,8272,-1,[-1]
9506,125.48700000000001,259.246002,8271,-1,[-1]
3024,69.03600300000001,279.753998,8270,0,[3]
3604,231.309998,172.026001,8269,-1,[-1]
8984,64.601997,280.959991,8268,0,[3]
9954,135.19700600000002,254.746994,8267,-1,[-1]
6932,276.024994,83.637001,8266,-1,[-1]
5575,267.294006,108.418999,8265,-1,[-1]
8608,274.200989,89.620003,8264,0,[4]
6113,240.496994,159.380005,8263,-1,[-1]
4749,62.473999,281.972992,8262,0,[3]
7998,273.326996,93.358002,8261,0,[1]
5803,58.049,283.024994,8260,0,[3]
3174,242.71499599999999,156.76800500000002,8259,-1,[-1]
4415,271.941986,97.984001,8258,1,[1]
2621,112.038002,266.48098799999997,8257,1,[2]
3566,235.90400699999998,167.145004,8256,-1,[-1]
9278,262.18701200000004,122.008003,8255,-1,[-1]
9623,270.73098799999997,101.79900400000001,8254,0,[1]
1459,157.315002,242.753998,8253,-1,[-1]
5326,230.815994,174.49899299999998,8252,-1,[-1]
1755,118.620003,264.178009,8251,0,[2]
8416,78.93,278.739014,8250,-1,[-1]
1504,131.044006,258.367004,8249,-1,[-1]
974,235.718002,168.42700200000002,8248,-1,[-1]
8793,105.408997,269.89599599999997,8247,0,[2]
5025,249.63499500000003,147.358002,8246,-1,[-1]
6215,67.630997,281.964996,8245,0,[3]
8726,0.797,290.009003,8244,-1,[-1]
5211,243.30499300000002,157.96400500000001,8243,-1,[-1]
4095,124.82,261.864014,8242,-1,[-1]
5039,119.521004,264.34201,8241,0,[2]
2843,234.843002,170.406998,8240,-1,[-1]
5742,273.049988,98.422997,8239,1,[1]
6559,235.792999,169.369995,8238,-1,[-1]
3323,246.48800699999998,153.473007,8237,-1,[-1]
2154,276.088013,90.628998,8236,0,[4]
9425,281.39801,72.73200200000001,8235,-1,[-1]
639,250.44299300000003,147.494003,8234,-1,[-1]
4312,227.82200600000002,180.50100700000002,8233,-1,[-1]
3858,64.190002,283.657013,8232,1,[3]
368,233.96499599999999,172.781998,8231,-1,[-1]
1145,109.252998,269.567993,8230,1,[2]
1616,51.900002,286.217987,8229,-1,[-1]
3957,246.104996,155.123001,8228,-1,[-1]
6341,132.612,258.951996,8227,-1,[-1]
5635,247.59599300000002,152.792999,8226,-1,[-1]
248,229.23800699999998,179.16499299999998,8225,-1,[-1]
5506,114.231003,267.59201,8224,1,[2]
1960,239.69999700000002,164.975998,8223,-1,[-1]
6060,280.907013,75.983002,8222,-1,[-1]
1073,282.054993,71.641998,8221,-1,[-1]
734,216.757004,194.188995,8220,-1,[-1]
5694,120.683998,264.842987,8219,-1,[-1]
6279,138.735001,255.858002,8218,-1,[-1]
5607,113.841003,267.872009,8217,1,[2]
5511,216.88900800000002,194.199997,8216,-1,[-1]
3015,272.841003,101.61200000000001,8215,0,[1]
2551,237.82000699999998,168.024994,8214,-1,[-1]
9052,102.287003,272.696991,8213,0,[2]
4259,133.28500400000001,258.972992,8212,-1,[-1]
1659,116.730003,266.860992,8211,0,[2]
4961,145.695007,252.222,8210,-1,[-1]
5802,282.01599100000004,73.362,8209,-1,[-1]
4672,142.205994,254.367004,8208,-1,[-1]
8892,66.523003,283.799011,8207,0,[3]
1234,282.466003,72.181999,8206,-1,[-1]
5143,234.399002,173.399994,8205,-1,[-1]
8994,217.65899700000003,194.005997,8204,-1,[-1]
423,146.826996,252.020004,8203,-1,[-1]
2903,76.344002,281.510986,8202,-1,[-1]
2027,268.93600499999997,113.037003,8201,-1,[-1]
3050,235.53100600000002,172.255005,8200,-1,[-1]
5790,279.04699700000003,85.553001,8199,0,[4]
4033,108.16999799999999,271.208008,8198,1,[2]
1100,111.591003,270.011993,8197,1,[2]
7212,273.514008,102.99299599999999,8196,0,[1]
6558,123.644997,264.834991,8195,-1,[-1]
5763,73.189003,283.024994,8194,-1,[-1]
9783,269.77099599999997,112.678001,8193,-1,[-1]
7673,66.209,284.821014,8192,0,[3]
6601,148.466995,251.94999700000002,8191,-1,[-1]
8733,98.998001,275.214996,8190,-1,[-1]
3600,200.716003,213.21099900000002,8189,-1,[-1]
4582,124.996002,264.846985,8188,-1,[-1]
4799,254.162994,145.85699499999998,8187,0,[5]
5954,107.208,272.740997,8186,1,[2]
7856,284.769989,69.565002,8185,-1,[-1]
5078,78.947998,282.40100099999995,8184,-1,[-1]
7225,111.322998,271.554993,8183,1,[2]
4442,118.042999,268.763,8182,0,[2]
9643,279.536011,89.616997,8181,1,[4]
9749,279.39599599999997,90.32399699999999,8180,0,[4]
2163,57.181000000000004,288.085999,8179,-1,[-1]
462,52.622002,289.036987,8178,-1,[-1]
8751,86.361,280.82800299999997,8177,-1,[-1]
2122,103.443001,275.113007,8176,0,[2]
4783,258.338989,140.261993,8175,0,[5]
6748,102.806999,275.399994,8174,0,[2]
526,116.11799599999999,270.09899900000005,8173,0,[2]
3341,112.025002,271.941986,8172,1,[2]
430,65.958,286.636993,8171,0,[3]
9471,257.264008,142.807007,8170,0,[5]
3392,272.822998,110.295998,8169,-1,[-1]
8212,152.207001,251.88000499999998,8168,-1,[-1]
2797,92.758003,279.35699500000004,8167,0,[2]
3517,153.378006,251.401993,8166,-1,[-1]
5349,116.917,270.292999,8165,0,[2]
8236,78.592003,283.83401499999997,8164,-1,[-1]
2771,43.667999,291.39898700000003,8163,-1,[-1]
8381,283.175995,81.48200200000001,8162,0,[4]
3103,156.787994,249.52900699999998,8161,-1,[-1]
916,244.632996,164.615005,8160,-1,[-1]
3134,245.95399500000002,162.75,8159,-1,[-1]
9833,271.067993,116.208,8158,-1,[-1]
1368,1.659,294.925995,8157,-1,[-1]
1385,284.80899,76.800003,8156,-1,[-1]
4793,69.869003,286.674988,8155,0,[3]
6871,111.91999799999999,273.05899,8154,1,[2]
2833,61.673,288.597992,8153,0,[3]
9976,251.43200699999997,154.587006,8152,-1,[-1]
8801,131.309006,264.388,8151,-1,[-1]
3029,253.998993,150.451996,8150,0,[5]
7839,278.10900899999996,99.065002,8149,0,[1]
2506,279.950012,94.095001,8148,0,[4]
1046,207.175995,210.69500699999998,8147,-1,[-1]
4968,259.424011,141.48100300000002,8146,0,[5]
7281,243.99000499999997,166.729004,8145,-1,[-1]
4677,271.789001,116.04900400000001,8144,-1,[-1]
9016,70.363998,287.096008,8143,-1,[-1]
997,233.21299700000003,181.654999,8142,-1,[-1]
230,79.310997,284.882996,8141,-1,[-1]
587,63.058997999999995,288.994995,8140,0,[3]
4967,53.716999,290.891998,8139,-1,[-1]
5666,142.858002,259.036987,8138,-1,[-1]
6760,284.032013,83.041,8137,0,[4]
2385,56.866001000000004,290.48098799999997,8136,-1,[-1]
5620,81.5,284.588989,8135,-1,[-1]
239,247.34199500000003,162.66099499999999,8134,-1,[-1]
5950,278.97699,99.092003,8133,0,[1]
6841,180.649002,234.59599300000002,8132,-1,[-1]
4708,280.48098799999997,94.904999,8131,0,[4]
4689,239.59399399999998,173.988007,8130,-1,[-1]
7361,62.985001000000004,289.371002,8129,0,[3]
2943,146.598007,257.35900899999996,8128,-1,[-1]
2062,119.35700200000001,271.14898700000003,8127,0,[2]
7410,283.86801099999997,84.792999,8126,0,[4]
8545,252.92999300000002,154.283997,8125,-1,[-1]
1388,256.303009,148.66000400000001,8124,0,[5]
5168,267.89599599999997,126.818001,8123,-1,[-1]
4040,151.41499299999998,254.811005,8122,-1,[-1]
8714,257.549011,146.929001,8121,0,[5]
1060,236.880997,178.498001,8120,-1,[-1]
3933,155.205994,252.82299799999998,8119,-1,[-1]
4870,260.457001,142.028,8118,0,[5]
9331,282.125,92.572998,8117,0,[4]
493,271.326996,120.79900400000001,8116,-1,[-1]
9999,234.878006,181.878006,8115,-1,[-1]
2397,135.242004,264.53799399999997,8114,-1,[-1]
9066,87.17199699999999,284.134003,8113,-1,[-1]
3820,69.244003,289.031006,8112,-1,[-1]
1225,143.26899699999998,260.419006,8111,-1,[-1]
3042,267.489014,129.692001,8110,-1,[-1]
7105,107.852997,277.02600099999995,8109,1,[2]
7191,98.724998,280.444,8108,0,[2]
7482,248.38400299999998,163.701996,8107,-1,[-1]
2246,35.727001,295.325989,8106,-1,[-1]
8083,237.356995,179.362,8105,-1,[-1]
9329,280.382996,99.471001,8104,-1,[-1]
9524,251.229996,159.384003,8103,-1,[-1]
6491,37.380001,295.18600499999997,8102,-1,[-1]
3218,252.613998,157.283997,8101,-1,[-1]
5550,138.854004,263.31201200000004,8100,-1,[-1]
4637,284.959991,86.52799999999999,8099,0,[4]
3799,199.645996,221.01199300000002,8098,-1,[-1]
7884,271.809998,121.849998,8097,-1,[-1]
1192,279.951996,101.91100300000001,8096,-1,[-1]
3583,284.85900899999996,87.42400400000001,8095,1,[4]
2973,256.789001,151.175995,8094,0,[5]
8016,101.692001,280.096985,8093,0,[2]
4404,130.94700600000002,267.72000099999997,8092,-1,[-1]
437,100.069,280.795013,8091,0,[2]
3496,288.980011,73.334999,8090,-1,[-1]
7015,62.382,291.553986,8089,-1,[-1]
5834,259.31399500000003,147.326996,8088,1,[5]
1531,284.696014,88.875,8087,1,[4]
9202,72.275002,289.628998,8086,-1,[-1]
2981,260.27398700000003,146.505997,8085,1,[5]
6888,95.38200400000001,283.042999,8084,0,[2]
3775,57.860001000000004,293.15799,8083,-1,[-1]
6423,109.28600300000001,278.22900400000003,8082,0,[2]
4750,276.548004,113.603996,8081,-1,[-1]
7645,238.27600099999998,180.64300500000002,8080,-1,[-1]
824,111.84899899999999,277.355011,8079,0,[2]
7209,32.847,297.25,8078,-1,[-1]
8004,94.959,283.584991,8077,0,[2]
8393,285.570007,89.351997,8076,1,[4]
3875,78.621002,288.802002,8075,-1,[-1]
5145,107.712997,279.450012,8074,0,[2]
9470,237.17500299999998,182.953003,8073,-1,[-1]
6962,60.880001,293.368988,8072,-1,[-1]
7465,113.75,277.191986,8071,0,[2]
3422,75.487999,289.997009,8070,-1,[-1]
2395,248.30099500000003,167.835999,8069,0,[7]
9407,284.635986,93.834999,8068,0,[4]
1803,147.505997,260.89898700000003,8067,-1,[-1]
8524,135.363998,267.48098799999997,8066,0,[8]
4423,240.71699500000003,178.755005,8065,0,[7]
3366,290.18899500000003,75.552002,8064,-1,[-1]
1777,285.005005,93.407997,8063,0,[4]
9713,103.556,281.57901,8062,1,[2]
1142,289.18600499999997,80.511002,8061,-1,[-1]
5210,95.734001,284.532013,8060,1,[2]
3206,244.32800299999997,174.520996,8059,0,[7]
1693,256.449005,156.181,8058,-1,[-1]
9296,276.786011,116.775002,8057,-1,[-1]
2414,258.335999,153.634003,8056,0,[5]
5757,65.714996,293.321991,8055,-1,[-1]
9834,34.687,298.644989,8054,-1,[-1]
2750,283.488007,100.249001,8053,-1,[-1]
8370,98.08000200000001,284.247009,8052,1,[2]
1349,262.765015,146.220993,8051,0,[5]
323,126.76299999999999,272.737,8050,-1,[-1]
782,94.069,285.881012,8049,0,[2]
3934,222.67500299999998,202.496002,8048,-1,[-1]
7347,291.996002,73.060997,8047,-1,[-1]
7314,141.203003,265.821991,8046,0,[8]
7341,288.701996,85.210999,8045,0,[4]
4489,73.542999,292.056,8044,-1,[-1]
9206,262.924988,147.195007,8043,0,[5]
6822,291.911011,74.741997,8042,-1,[-1]
4430,240.80099500000003,181.17799399999998,8041,0,[7]
6540,261.678986,149.472,8040,0,[5]
4471,95.850998,285.714996,8039,1,[2]
5091,244.46600299999997,176.287994,8038,0,[7]
3710,94.83000200000001,286.166992,8037,0,[2]
401,36.111,299.346985,8036,-1,[-1]
4066,299.005005,38.98,8035,-1,[-1]
8739,279.221985,113.841003,8034,-1,[-1]
9531,289.45300299999997,84.591003,8033,0,[4]
2773,176.147995,244.867996,8032,-1,[-1]
1047,160.548004,255.416,8031,0,[6]
2656,168.783997,250.097,8030,0,[6]
1158,272.536987,129.537003,8029,-1,[-1]
8044,144.09399399999998,265.158997,8028,0,[8]
4892,164.14300500000002,253.348007,8027,1,[6]
2065,158.442001,256.958008,8026,0,[6]
3815,293.51901200000003,70.663002,8025,-1,[-1]
121,289.777008,85.092003,8024,0,[4]
5611,291.902008,78.056,8023,-1,[-1]
3924,72.17400400000001,293.497009,8022,-1,[-1]
3663,262.785004,149.373001,8021,0,[5]
2295,280.82800299999997,112.178001,8020,-1,[-1]
6999,97.78600300000001,286.27398700000003,8019,1,[2]
6896,245.725006,176.550003,8018,0,[7]
8735,22.648001,301.84500099999997,8017,-1,[-1]
2963,168.53500400000001,251.455002,8016,0,[6]
3409,167.272003,252.347,8015,0,[6]
8762,287.14401200000003,96.09899899999999,8014,-1,[-1]
785,109.01799799999999,282.5,8013,0,[2]
7457,250.07099900000003,170.80299399999998,8012,0,[7]
3537,28.521,301.506012,8011,-1,[-1]
6235,257.597992,159.278,8010,-1,[-1]
311,168.973999,251.395004,8009,0,[6]
7533,251.27200299999998,169.212006,8008,0,[7]
8230,247.58599900000002,174.61099199999998,8007,1,[7]
5696,108.523003,282.869995,8006,0,[2]
3407,150.604004,262.93600499999997,8005,-1,[-1]
1143,137.473007,270.14401200000003,8004,0,[8]
4882,246.83599900000002,176.044006,8003,1,[7]
76,148.070007,264.644989,8002,-1,[-1]
9264,43.395,300.135986,8001,0,[9]
8649,41.632999,300.472992,8000,0,[9]
6946,151.888,262.64401200000003,7999,-1,[-1]
1794,264.786987,148.291,7998,0,[5]
1395,50.431999,299.39099100000004,7997,0,[9]
2824,171.98599199999998,250.23599199999998,7996,0,[6]
8701,290.859985,87.389999,7995,0,[4]
7135,164.899994,255.03900099999998,7994,1,[6]
7981,152.694,262.52999900000003,7993,-1,[-1]
397,30.151999999999997,302.263,7992,-1,[-1]
4348,292.253998,82.981003,7991,-1,[-1]
3339,140.421997,269.43600499999997,7990,0,[8]
4829,259.996002,157.270996,7989,-1,[-1]
2291,282.576996,111.933998,7988,-1,[-1]
415,258.35400400000003,160.10600300000002,7987,-1,[-1]
6941,285.29098500000003,104.915001,7986,-1,[-1]
7463,270.097992,139.472,7985,-1,[-1]
1720,251.972,170.085999,7984,0,[7]
9415,93.391998,289.364014,7983,0,[2]
4952,153.309998,262.627991,7982,-1,[-1]
1422,58.091,298.55899,7981,-1,[-1]
104,135.699997,272.295013,7980,0,[8]
9860,101.086998,286.98999,7979,1,[2]
9750,289.826996,92.748001,7978,0,[4]
4717,134.929993,272.765015,7977,0,[8]
2370,137.104004,271.696991,7976,0,[8]
3830,81.10700200000001,293.346985,7975,-1,[-1]
8884,86.622002,291.799011,7974,-1,[-1]
543,27.452999,303.158997,7973,-1,[-1]
4473,138.395996,271.139008,7972,0,[8]
1892,216.106995,214.748001,7971,-1,[-1]
5475,169.238007,253.36999500000002,7970,1,[6]
4891,251.36099199999998,172.237,7969,1,[7]
6128,286.265015,104.523003,7968,-1,[-1]
6762,155.727005,262.00100699999996,7967,-1,[-1]
8508,217.376007,213.645004,7966,-1,[-1]
9393,246.065994,179.996002,7965,1,[7]
1006,111.065002,283.924988,7964,-1,[-1]
5946,67.78600300000001,297.253998,7963,-1,[-1]
4297,268.27099599999997,144.970993,7962,-1,[-1]
3544,167.199005,255.11999500000002,7961,0,[6]
8121,105.209999,286.343994,7960,0,[2]
8935,270.289001,141.44700600000002,7959,-1,[-1]
8715,56.508998999999996,299.838013,7958,-1,[-1]
3369,291.23098799999997,91.146004,7957,0,[4]
8610,160.938004,259.303009,7956,0,[6]
4060,175.287003,249.88999900000002,7955,0,[6]
1129,43.855,302.149994,7954,0,[9]
3803,265.235992,151.287994,7953,-1,[-1]
8222,141.084,270.833008,7952,1,[8]
857,32.216,303.695007,7951,-1,[-1]
8170,99.605003,288.78299,7950,1,[2]
7964,96.34700000000001,289.894989,7949,1,[2]
9991,36.368,303.322998,7948,-1,[-1]
4897,105.990997,286.52301,7947,0,[2]
4784,254.791,168.61099199999998,7946,0,[7]
1308,94.443001,290.696991,7945,0,[2]
1901,248.037994,178.757996,7944,1,[7]
2753,84.971001,293.795013,7943,-1,[-1]
1193,250.354996,175.979004,7942,1,[7]
9657,76.365997,296.416992,7941,-1,[-1]
3349,42.301998,303.22601299999997,7940,0,[9]
9114,146.186005,269.02398700000003,7939,0,[8]
7656,300.653992,58.424,7938,-1,[-1]
1281,247.26400800000002,180.76800500000002,7937,0,[7]
8306,293.778992,86.940002,7936,-1,[-1]
523,104.567001,288.074005,7935,0,[2]
2555,267.86801099999997,149.033005,7934,-1,[-1]
6635,32.403,304.968994,7933,-1,[-1]
7842,251.52600099999998,175.578995,7932,1,[7]
2744,296.12399300000004,80.07399699999999,7931,-1,[-1]
2373,54.256001,301.992004,7930,0,[9]
4417,176.436996,251.11300699999998,7929,0,[6]
70,165.67700200000002,258.36801099999997,7928,0,[6]
1224,298.291992,72.51799799999999,7927,-1,[-1]
7660,302.174011,54.224998,7926,-1,[-1]
394,290.497009,99.792999,7925,-1,[-1]
5016,166.563004,258.10598799999997,7924,0,[6]
5700,77.934998,297.183014,7923,-1,[-1]
5458,255.815994,170.33900500000001,7922,0,[7]
5943,107.639,287.89599599999997,7921,0,[2]
5582,45.493999,303.983002,7920,0,[9]
9387,254.119003,173.01400800000002,7919,1,[7]
4346,166.854004,258.216003,7918,0,[6]
7092,292.506012,95.04900400000001,7917,-1,[-1]
5050,153.755997,266.591003,7916,-1,[-1]
5883,47.073002,304.21701,7915,1,[9]
774,48.585999,304.01001,7914,0,[9]
305,305.458008,38.550999,7913,-1,[-1]
4476,155.432007,265.778992,7912,-1,[-1]
1354,106.058998,289.12399300000004,7911,0,[2]
9719,168.283005,257.950012,7910,0,[6]
6481,152.451004,267.613007,7909,-1,[-1]
6197,292.22699,97.319,7908,-1,[-1]
4735,66.306,300.799988,7907,-1,[-1]
9259,298.01599100000004,77.962997,7906,-1,[-1]
8578,252.99499500000002,175.932999,7905,1,[7]
8938,172.022003,255.744003,7904,1,[6]
8936,271.454987,146.07200600000002,7903,-1,[-1]
2474,255.455002,172.550995,7902,1,[7]
2597,300.255005,69.95099599999999,7901,-1,[-1]
4271,163.201996,261.57901,7900,0,[6]
7237,94.904999,293.358002,7899,0,[2]
2814,285.610992,116.195999,7898,-1,[-1]
4551,149.53100600000002,269.73999,7897,-1,[-1]
5273,41.344002,305.70901499999997,7896,0,[9]
8184,74.195999,299.51599100000004,7895,-1,[-1]
611,29.804001,307.13501,7894,-1,[-1]
9279,44.925999,305.390015,7893,0,[9]
4083,59.030998,303.122009,7892,0,[9]
6004,119.553001,284.86499,7891,0,[11]
3984,251.028,180.244003,7890,1,[7]
1724,265.536011,158.130005,7889,0,[12]
2133,253.628006,176.826996,7888,1,[7]
434,291.156006,104.052002,7887,-1,[-1]
407,249.354004,183.113998,7886,0,[7]
5146,102.177002,292.040009,7885,0,[2]
2565,92.28600300000001,295.358002,7884,0,[2]
931,297.38198900000003,85.728996,7883,0,[10]
8394,91.282997,295.789001,7882,-1,[-1]
838,301.065002,72.014,7881,-1,[-1]
6550,258.957001,169.695999,7880,0,[7]
8382,297.786011,84.865997,7879,0,[10]
6362,117.997002,286.31100499999997,7878,-1,[-1]
6636,174.205002,256.158997,7877,0,[6]
3127,101.101997,292.906006,7876,0,[2]
9109,144.324005,274.261993,7875,0,[8]
8771,85.765999,297.920013,7874,-1,[-1]
5826,100.432999,293.333008,7873,0,[2]
4266,119.903999,285.93701200000004,7872,0,[11]
8466,130.682007,281.234985,7871,0,[11]
2629,146.537994,273.415009,7870,0,[8]
3665,111.583,289.60400400000003,7869,-1,[-1]
5332,179.809006,252.99000499999997,7868,-1,[-1]
5966,295.165009,96.014999,7867,0,[10]
7937,136.729996,278.68899500000003,7866,-1,[-1]
8607,188.39300500000002,246.80599999999998,7865,-1,[-1]
5683,300.541992,78.15100100000001,7864,-1,[-1]
5880,51.622002,306.263,7863,0,[9]
1195,186.23599199999998,248.55400099999997,7862,-1,[-1]
8979,273.058014,148.003998,7861,-1,[-1]
1727,71.043999,302.360992,7860,-1,[-1]
660,69.746002,302.79599,7859,-1,[-1]
5254,252.65100099999998,181.126999,7858,0,[7]
4869,187.651993,247.923004,7857,-1,[-1]
3558,21.981001000000003,310.181,7856,0,[13]
3761,291.65499900000003,108.077003,7855,-1,[-1]
6166,140.904007,277.321991,7854,0,[8]
7736,251.71499599999999,182.789001,7853,0,[7]
2300,40.082001,308.48999,7852,-1,[-1]
6090,266.97000099999997,159.699005,7851,0,[12]
4933,63.546001000000004,304.552002,7850,0,[9]
8106,106.17600300000001,292.455994,7849,-1,[-1]
742,292.218994,106.843002,7848,-1,[-1]
2615,176.460999,256.299988,7847,0,"[6, 14]"
4585,63.120998,304.717987,7846,0,[9]
5728,256.321991,176.561996,7845,0,[7]
6765,189.679993,246.912994,7844,-1,[-1]
9251,38.483002,309.053009,7843,-1,[-1]
3011,144.61099199999998,275.852997,7842,0,[8]
2050,73.542999,302.657013,7841,-1,[-1]
9078,301.91299399999997,76.552002,7840,-1,[-1]
8747,153.421005,271.10199,7839,-1,[-1]
7717,176.248001,256.85598799999997,7838,0,"[6, 14]"
4574,81.752998,300.59899900000005,7837,-1,[-1]
9049,123.489998,286.03299,7836,0,[11]
5080,26.009001,310.466003,7835,0,[13]
7195,217.33799700000003,223.23599199999998,7834,-1,[-1]
3121,144.522995,276.057007,7833,0,[8]
2586,49.958,307.60900899999996,7832,1,[9]
5407,157.42700200000002,268.957001,7831,-1,[-1]
5566,119.40299999999999,287.875,7830,0,[11]
2704,21.398001,310.923004,7829,0,[13]
858,268.80899,157.742004,7828,0,[12]
5931,256.75100699999996,176.848999,7827,0,[7]
9965,84.974998,299.994995,7826,-1,[-1]
1242,29.867001000000002,310.39599599999997,7825,0,[13]
6832,291.911987,109.755997,7824,-1,[-1]
6650,152.891998,271.947998,7823,-1,[-1]
1816,299.173004,89.195999,7822,0,[10]
3437,57.160999,306.96701,7821,1,[9]
6483,138.141006,280.04098500000003,7820,0,[11]
3616,50.372002,308.201996,7819,1,[9]
92,21.128,311.597992,7818,0,[13]
1238,64.903,305.50201400000003,7817,-1,[-1]
8631,188.462997,249.24499500000002,7816,-1,[-1]
1936,237.690994,202.912994,7815,-1,[-1]
1366,21.172001,311.829987,7814,0,[13]
8669,35.132,310.65100099999995,7813,-1,[-1]
1397,105.436996,294.381012,7812,-1,[-1]
6891,300.325989,87.101997,7811,0,[10]
7041,92.196999,298.826996,7810,-1,[-1]
4091,109.86799599999999,292.862,7809,-1,[-1]
9866,114.772003,291.050995,7808,-1,[-1]
6640,35.824001,310.87298599999997,7807,-1,[-1]
9271,161.21000700000002,268.239014,7806,-1,[-1]
6301,278.117004,143.587997,7805,-1,[-1]
9725,52.015999,308.647003,7804,1,[9]
2631,274.15499900000003,151.121002,7803,0,[12]
2481,134.01899699999998,282.917999,7802,0,[11]
8798,165.44700600000002,265.77301,7801,-1,[-1]
4409,225.108994,217.65400699999998,7800,-1,[-1]
2513,193.147995,246.57000699999998,7799,-1,[-1]
4087,30.820999,311.72601299999997,7798,0,[13]
4844,70.771004,305.158997,7797,-1,[-1]
5691,276.309998,147.617996,7796,0,[12]
3523,84.686996,301.617004,7795,-1,[-1]
8738,58.693001,307.798004,7794,0,[9]
