id,dim_0,dim_1,sim_calc_num,point_type,cluster_id
1998,298.29200000000003,72.518,2420,-1,[-1]
1106,166.854,258.216,2419,1,[28]
1179,153.756,266.591,2418,1,[29]
1401,47.073,304.217,2417,1,[31]
1170,155.43200000000002,265.779,2416,1,[29]
1103,168.283,257.95,2415,1,[28]
2178,292.22700000000003,97.319,2414,1,[19]
1093,172.02200000000002,255.74400000000003,2413,1,[28]
1403,44.926,305.39,2412,1,[31]
1354,102.177,292.04,2411,1,[26]
1370,92.286,295.358,2410,0,[26]
2090,297.382,85.729,2409,1,[19]
1231,144.32399999999998,274.262,2408,1,[32]
1363,100.43299999999999,293.33299999999997,2407,1,[26]
1225,146.53799999999998,273.415,2406,1,[32]
1340,111.583,289.60400000000004,2405,0,[26]
2170,295.165,96.015,2404,1,[19]
1268,136.73,278.689,2403,1,[32]
2040,300.54200000000003,78.15100000000001,2402,-1,[-1]
1404,51.622,306.263,2401,1,[31]
1391,71.044,302.361,2400,-1,[-1]
1394,69.74600000000001,302.796,2399,0,[31]
1423,21.980999999999998,310.181,2398,1,[33]
2248,291.655,108.07700000000001,2397,-1,[-1]
869,266.97,159.69899999999998,2396,0,[35]
1402,63.54600000000001,304.552,2395,1,[31]
1355,106.176,292.45599999999996,2394,1,[26]
1416,38.483000000000004,309.053,2393,0,[30]
1245,144.611,275.853,2392,1,[32]
1099,176.248,256.856,2391,0,"[28, 36]"
1383,81.753,300.599,2390,0,[34]
1424,21.398000000000003,310.923,2389,1,[33]
1009,256.751,176.84900000000002,2388,0,[27]
2256,291.91200000000003,109.756,2387,-1,[-1]
1406,57.161,306.967,2386,1,[31]
1278,138.141,280.041,2385,1,[32]
1427,21.128,311.598,2384,1,[33]
1358,109.868,292.862,2383,1,[26]
1186,161.21,268.23900000000003,2382,1,[29]
1413,52.016000000000005,308.647,2381,1,[31]
1299,134.019,282.918,2380,1,[32]
1387,84.68700000000001,301.617,2379,1,[34]
1409,58.693000000000005,307.798,2378,1,[31]
1435,19.871,312.744,2377,1,[33]
1425,35.471,311.366,2376,0,[37]
2128,299.906,91.006,2375,1,[19]
1291,137.137,281.848,2374,1,[32]
1412,54.973,308.618,2373,1,[31]
834,273.534,153.24200000000002,2372,1,[35]
1420,51.381,309.339,2371,1,[31]
1088,183.845,254.06900000000002,2370,0,[36]
2104,301.209,88.087,2369,1,[19]
1252,147.49200000000002,277.268,2368,1,[32]
1068,191.475,248.979,2367,-1,[-1]
1006,260.121,176.7,2366,-1,[-1]
1331,125.152,288.58799999999997,2365,1,[32]
1341,122.85600000000001,289.844,2364,0,[32]
1414,62.335,308.819,2363,1,[31]
1195,162.83700000000002,269.797,2362,0,[29]
1326,128.558,287.806,2361,1,[32]
2024,305.816,76.428,2360,-1,[-1]
898,269.677,163.54399999999998,2359,1,[35]
1393,89.50200000000001,302.506,2358,1,[34]
950,265.086,171.24,2357,-1,[-1]
815,277.317,150.914,2356,1,[35]
2123,302.575,90.31200000000001,2355,1,[19]
1218,159.461,272.871,2354,0,[29]
1287,143.917,281.565,2353,1,[32]
857,274.408,158.305,2352,1,[35]
1967,309.29,68.687,2351,-1,[-1]
1374,109.014,297.536,2350,0,[26]
1443,25.721999999999998,315.903,2349,1,[33]
1447,18.401,316.506,2348,1,[33]
1334,130.534,288.95099999999996,2347,1,[32]
1392,95.351,302.39099999999996,2346,0,[34]
1445,28.930999999999997,316.14599999999996,2345,0,[33]
1128,181.985,260.158,2344,1,[36]
1437,50.113,313.644,2343,1,[31]
1156,176.638,264.276,2342,1,[36]
1444,36.154,316.095,2341,1,[37]
2247,299.64599999999996,107.462,2340,-1,[-1]
1335,133.453,289.02,2339,1,[32]
801,281.54,148.92700000000002,2338,0,[35]
1153,179.044,263.445,2337,1,[36]
1430,64.80199999999999,311.944,2336,0,[31]
2163,304.07599999999996,95.292,2335,1,[19]
2215,302.04400000000004,102.431,2334,-1,[-1]
884,275.188,161.732,2333,1,[35]
1180,175.14700000000002,267.035,2332,1,[36]
2092,307.54400000000004,86.256,2331,1,[19]
861,276.99,159.135,2330,1,[35]
919,272.427,166.829,2329,1,[35]
2233,301.723,105.178,2328,-1,[-1]
831,280.46299999999997,153.158,2327,1,[35]
2155,305.63599999999997,93.766,2326,1,[19]
1059,205.09400000000002,245.33599999999998,2325,-1,[-1]
1439,58.391000000000005,314.439,2324,1,[31]
1373,119.815,296.545,2323,-1,[-1]
1449,39.297,317.421,2322,1,[37]
1410,86.84,307.89799999999997,2321,0,[34]
2001,311.518,72.891,2320,-1,[-1]
1321,142.503,286.624,2319,1,[32]
875,277.894,160.226,2318,1,[35]
1314,147.83100000000002,285.022,2317,1,[32]
1293,154.368,282.101,2316,0,[32]
1174,181.108,266.237,2315,1,[36]
1433,79.41,312.385,2314,-1,[-1]
948,273.78700000000003,171.16299999999998,2313,0,[35]
896,279.12,163.332,2312,1,[35]
1457,37.482,321.95799999999997,2311,1,[37]
913,278.524,165.99099999999999,2310,1,[35]
1157,188.112,264.32,2309,0,[36]
2080,313.376,84.13799999999999,2308,1,[19]
1119,195.22299999999998,259.303,2307,1,[38]
777,289.436,146.915,2306,0,[41]
1118,195.446,259.275,2305,1,[38]
1116,195.84099999999998,259.09,2304,1,[38]
1098,199.05900000000003,256.774,2303,1,[38]
1463,28.518,323.88599999999997,2302,1,[37]
2164,310.945,95.436,2301,1,[19]
1281,164.52200000000002,280.68,2300,-1,[-1]
1459,47.348,322.24,2299,1,[39]
1453,54.468999999999994,321.346,2298,1,[39]
844,286.909,154.986,2297,0,"[35, 42]"
1344,148.248,290.486,2296,0,[32]
1192,184.243,269.275,2295,1,[36]
1456,54.068000000000005,321.808,2294,1,[39]
1470,25.605,325.39099999999996,2293,0,"[37, 43]"
1464,40.202,324.015,2292,1,[37]
1461,52.415,322.42900000000003,2291,1,[39]
1057,216.497,244.797,2290,1,[40]
1468,33.205,325.15,2289,1,[37]
1467,34.948,325.1,2288,1,[37]
2088,315.754,85.20299999999999,2287,0,[19]
1064,214.916,246.544,2286,1,[40]
784,292.568,147.238,2285,1,[41]
2029,318.51599999999996,76.837,2284,1,[19]
2052,317.82,80.373,2283,1,[19]
1458,61.027,322.163,2282,0,[39]
2151,314.32,93.69,2281,1,[19]
1205,185.06799999999998,270.968,2280,1,[36]
1993,320.408,71.723,2279,1,[19]
1466,47.988,324.866,2278,1,[39]
1277,171.56099999999998,280.03,2277,0,[36]
1211,184.201,271.98400000000004,2276,1,[36]
1063,217.482,246.361,2275,1,[40]
742,296.66200000000003,141.43200000000002,2274,1,[41]
788,294.172,147.60299999999998,2273,1,[41]
1054,271.82099999999997,185.62099999999998,2272,-1,[-1]
1329,159.764,288.052,2271,-1,[-1]
1262,177.292,278.063,2270,1,[36]
1348,156.122,290.744,2269,-1,[-1]
925,284.233,167.729,2268,1,[35]
1076,215.53,250.90200000000002,2267,1,[40]
880,288.797,161.38299999999998,2266,1,[42]
2030,321.91700000000003,76.855,2265,1,[19]
1473,47.826,327.783,2264,1,[39]
967,282.677,173.005,2263,1,[35]
1239,184.803,275.142,2262,1,[36]
2231,314.72,104.4,2261,1,[19]
1214,189.263,272.365,2260,1,[36]
2270,312.28700000000003,111.995,2259,0,[19]
969,283.147,173.368,2258,1,[35]
1477,37.153,330.001,2257,1,[37]
1275,179.18,279.618,2256,1,[36]
2143,319.142,92.307,2255,1,[19]
1151,202.99200000000002,263.397,2254,-1,[-1]
1478,23.087,331.74699999999996,2253,1,[43]
2011,324.54200000000003,75.255,2252,1,[19]
794,298.22900000000004,148.537,2251,1,[41]
2150,319.819,93.381,2250,1,[19]
2060,323.43,81.21300000000001,2249,1,[19]
2235,316.657,105.436,2248,1,[19]
1110,210.80700000000002,258.753,2247,-1,[-1]
1071,221.889,249.484,2246,1,[40]
1072,221.515,249.91299999999998,2245,1,[40]
977,286.007,174.03599999999997,2244,1,[35]
772,301.09,146.564,2243,1,[41]
1989,327.389,71.249,2242,1,[19]
736,304.199,140.746,2241,1,[41]
1481,7.797999999999999,335.31800000000004,2240,0,[43]
1162,206.13099999999997,264.749,2239,-1,[-1]
1228,193.835,273.965,2238,0,[36]
2250,317.621,108.413,2237,1,[19]
1095,216.782,256.393,2236,0,[40]
1482,19.35,335.468,2235,1,[43]
1307,179.83700000000002,284.052,2234,0,[36]
1484,12.362,336.38300000000004,2233,1,[43]
890,294.98900000000003,162.16299999999998,2232,1,[42]
1280,186.66299999999998,280.399,2231,1,[36]
732,306.48,140.395,2230,1,[41]
882,295.836,161.686,2229,1,[42]
778,304.08099999999996,146.92,2228,1,[41]
2226,321.573,103.626,2227,1,[19]
1052,283.707,183.68599999999998,2226,-1,[-1]
2153,325.16900000000004,93.74600000000001,2225,1,[19]
1487,26.63,338.01599999999996,2224,0,[43]
1490,8.743,338.975,2223,1,[43]
1055,234.864,244.592,2222,-1,[-1]
1292,188.50799999999998,282.094,2221,1,[36]
2156,326.57599999999996,93.977,2220,1,[19]
1493,18.12,339.686,2219,1,[43]
2034,331.23199999999997,77.468,2218,1,[19]
2076,329.82099999999997,83.693,2217,0,[19]
1288,191.10299999999998,281.635,2216,1,[36]
892,299.158,162.312,2215,1,[42]
1261,196.392,278.01,2214,1,[36]
1494,16.05,340.18699999999995,2213,1,[43]
768,307.888,145.591,2212,1,[41]
1208,205.727,271.55,2211,-1,[-1]
1488,43.022,338.1,2210,0,[45]
2196,325.927,100.54899999999999,2209,1,[19]
980,293.698,174.44299999999998,2208,-1,[-1]
1491,41.099,339.342,2207,0,[45]
906,300.21299999999997,164.84900000000002,2206,1,[42]
1124,223.795,259.78,2205,-1,[-1]
1304,193.331,283.738,2204,1,[36]
1172,217.09900000000002,265.994,2203,0,[46]
2204,328.292,101.575,2202,1,[19]
1305,194.15400000000002,283.746,2201,1,[36]
1303,194.718,283.682,2200,1,[36]
2130,331.80699999999996,91.09200000000001,2199,0,[19]
1500,13.155999999999999,344.06199999999995,2198,1,[43]
758,312.559,144.434,2197,1,[41]
87,153.879,308.064,2196,1,[44]
92,148.658,310.89799999999997,2195,1,[44]
1499,24.171999999999997,343.841,2194,0,[43]
98,131.505,318.993,2193,0,[47]
1501,16.346,344.69,2192,1,[43]
90,153.41,309.122,2191,1,[44]
1496,45.626000000000005,342.26800000000003,2190,1,[45]
1083,235.47799999999998,252.983,2189,1,[46]
1505,10.583,345.6,2188,1,[43]
1062,242.84799999999998,246.187,2187,0,[46]
91,153.636,309.867,2186,1,[44]
747,315.501,142.003,2185,1,[41]
1096,233.173,256.487,2184,1,[46]
2243,330.499,106.441,2183,0,[19]
748,316.762,142.555,2182,1,[41]
1154,226.697,263.483,2181,0,[46]
918,305.676,166.653,2180,1,[42]
972,302.004,173.47,2179,1,[42]
1196,220.96099999999998,269.839,2178,1,[46]
1504,49.718,345.273,2177,0,[45]
103,132.401,322.735,2176,0,[47]
715,320.843,138.22799999999998,2175,1,[41]
1279,208.47799999999998,280.366,2174,-1,[-1]
1507,41.708,347.08099999999996,2173,1,[45]
95,151.534,315.214,2172,1,[44]
1274,211.168,279.157,2171,-1,[-1]
888,310.58299999999997,161.993,2170,1,[42]
1296,207.24900000000002,282.409,2169,-1,[-1]
89,166.838,308.485,2168,-1,[-1]
107,129.898,326.107,2167,1,[47]
1105,238.388,258.16700000000003,2166,1,[46]
1511,29.855999999999998,350.191,2165,1,[45]
113,125.823,328.684,2164,1,[47]
962,307.254,172.28400000000002,2163,1,[42]
1512,35.786,350.472,2162,1,[45]
1515,32.469,350.81800000000004,2161,1,[45]
1075,248.197,250.671,2160,1,[46]
1144,235.676,262.61,2159,1,[46]
1028,303.585,180.62900000000002,2158,0,[42]
1104,241.386,257.955,2157,1,[46]
1230,222.81599999999997,274.215,2156,1,[46]
1069,250.737,248.985,2155,0,[46]
1242,221.329,275.558,2154,1,[46]
1112,240.766,258.82599999999996,2153,1,[46]
1524,14.524000000000001,353.603,2152,-1,[-1]
961,309.285,172.27200000000002,2151,1,[42]
96,158.234,316.942,2150,0,[44]
118,128.484,330.468,2149,1,[47]
911,313.889,165.63299999999998,2148,1,[42]
1201,229.713,270.555,2147,1,[46]
102,149.332,322.096,2146,1,[44]
1202,229.983,270.753,2145,1,[46]
97,156.903,318.774,2144,1,[44]
1517,46.813,352.385,2143,1,[45]
93,170.83,311.777,2142,-1,[-1]
912,314.564,165.72299999999998,2141,1,[42]
1001,308.914,176.455,2140,1,[42]
744,326.361,141.649,2139,1,[41]
1100,246.21099999999998,257.004,2138,1,[46]
88,178.29,308.199,2137,-1,[-1]
104,150.44899999999998,322.89,2136,1,[44]
122,129.107,332.022,2135,1,[47]
108,140.855,327.58299999999997,2134,0,[44]
1525,40.931,354.26199999999994,2133,1,[45]
1526,24.811,355.82199999999995,2132,1,[45]
1181,236.075,267.568,2131,1,[46]
1193,234.12400000000002,269.3,2130,1,[46]
1058,260.29200000000003,244.799,2129,-1,[-1]
1523,55.946999999999996,353.436,2128,-1,[-1]
123,129.6,333.61,2127,1,[47]
1220,231.64,272.95,2126,1,[46]
1164,241.11700000000002,265.01,2125,1,[46]
750,328.92900000000003,142.844,2124,0,[41]
1529,36.016,357.015,2123,1,[45]
1122,247.657,259.677,2122,1,[46]
1532,18.972,358.39,2121,0,[45]
1235,231.17700000000002,274.619,2120,1,[46]
1078,256.128,251.643,2119,0,[46]
1286,223.403,281.41200000000003,2118,0,[46]
111,145.89700000000002,328.55800000000005,2117,1,[44]
135,123.22,338.79400000000004,2116,-1,[-1]
920,319.508,166.976,2115,1,[42]
1237,233.675,274.728,2114,1,[46]
127,133.87,335.02,2113,1,[47]
1203,238.567,270.76599999999996,2112,1,[46]
1536,27.594,360.195,2111,0,[45]
94,181.997,312.281,2110,-1,[-1]
774,331.061,146.707,2109,1,[41]
99,171.829,319.959,2108,0,[44]
136,132.062,338.832,2107,1,[47]
824,330.341,152.564,2106,0,[41]
1065,266.91,247.372,2105,-1,[-1]
1255,235.60299999999998,277.481,2104,1,[46]
114,154.945,329.416,2103,1,[44]
1542,30.845,362.74,2102,0,[45]
1544,11.956,364.116,2101,-1,[-1]
1030,316.47900000000004,180.696,2100,1,[42]
1166,250.162,265.481,2099,1,[46]
1148,253.72400000000002,263.118,2098,1,[46]
132,142.494,336.65,2097,0,[47]
119,156.03,330.695,2096,1,[44]
879,328.32800000000003,161.379,2095,-1,[-1]
1232,242.165,274.344,2094,1,[46]
101,175.09400000000002,321.902,2093,1,[44]
1133,257.052,261.209,2092,1,[46]
1257,239.25099999999998,277.642,2091,1,[46]
1539,62.738,361.13300000000004,2090,-1,[-1]
139,136.333,340.32800000000003,2089,1,[47]
1152,255.16400000000002,263.433,2088,1,[46]
1125,259.062,259.847,2087,1,[46]
1102,261.033,257.94599999999997,2086,1,[46]
110,163.921,328.34,2085,1,[44]
1041,318.323,182.643,2084,1,[42]
864,330.64,159.32299999999998,2083,-1,[-1]
946,324.884,170.81900000000002,2082,1,[42]
105,172.762,324.57599999999996,2081,1,[44]
982,323.582,174.63,2080,1,[42]
1107,261.802,258.219,2079,1,[46]
1060,274.302,245.44400000000002,2078,0,[46]
147,132.796,343.35900000000004,2077,0,[47]
117,162.439,330.402,2076,1,[44]
109,167.174,328.26300000000003,2075,1,[44]
1018,322.717,178.234,2074,1,[42]
154,125.206,346.962,2073,-1,[-1]
1256,243.231,277.59,2072,1,[46]
1285,239.767,281.313,2071,1,[46]
124,158.713,334.341,2070,1,[44]
1044,321.85,182.94,2069,1,[42]
1033,322.878,181.17700000000002,2068,1,[42]
106,178.86,324.684,2067,1,[44]
1559,17.142,370.48900000000003,2066,-1,[-1]
1551,39.715,368.95099999999996,2065,-1,[-1]
979,327.86,174.334,2064,1,[42]
1147,262.705,262.756,2063,1,[46]
1295,241.73,282.281,2062,1,[46]
121,168.092,331.83,2061,1,[44]
128,160.971,335.471,2060,1,[44]
1109,267.79,258.546,2059,1,[46]
100,188.385,321.231,2058,-1,[-1]
1113,268.65,258.927,2057,1,[46]
1173,261.649,266.026,2056,1,[46]
159,127.32700000000001,350.908,2055,-1,[-1]
116,174.68200000000002,330.31800000000004,2054,1,[44]
1004,329.534,176.61700000000002,2053,1,[42]
1038,326.889,181.56799999999998,2052,1,[42]
131,164.317,335.97,2051,1,[44]
1558,56.519,370.269,2050,1,[48]
1084,276.248,253.02599999999998,2049,1,[46]
145,152.072,342.404,2048,0,[44]
112,180.488,328.61800000000005,2047,1,[44]
1553,63.11600000000001,369.837,2046,0,[48]
125,169.774,334.662,2045,1,[44]
1561,53.733999999999995,371.545,2044,1,[48]
1087,276.824,253.898,2043,1,[46]
1568,26.441999999999997,375.309,2042,-1,[-1]
1163,267.293,264.964,2041,1,[46]
1067,282.77,248.761,2040,1,[46]
138,162.725,339.915,2039,1,[44]
1020,331.754,178.868,2038,1,[42]
1566,53.113,373.63,2037,1,[48]
151,152.655,345.18199999999996,2036,0,[44]
1155,269.569,264.22900000000004,2035,1,[46]
1056,287.437,244.7,2034,0,"[46, 49]"
143,159.85299999999998,342.33099999999996,2033,1,[44]
1556,75.86399999999999,370.152,2032,0,[48]
1577,27.995,377.31199999999995,2031,0,[50]
1578,37.978,377.38800000000003,2030,0,"[48, 50]"
140,167.75900000000001,340.476,2029,1,[44]
115,188.03099999999998,330.014,2028,1,[44]
1573,49.221000000000004,376.644,2027,1,[48]
142,166.321,342.129,2026,1,[44]
120,187.15200000000002,331.22900000000004,2025,1,[44]
1271,259.719,278.91200000000003,2024,-1,[-1]
1583,45.92100000000001,378.705,2023,1,[48]
1567,75.98100000000001,373.892,2022,0,[48]
1143,276.933,262.471,2021,0,[46]
153,162.034,345.99699999999996,2020,1,[44]
1190,271.358,269.107,2019,1,[46]
1130,280.259,260.382,2018,1,[46]
152,165.12099999999998,345.51300000000003,2017,1,[44]
129,185.668,335.60400000000004,2016,1,[44]
1579,68.11,377.472,2015,1,[48]
1070,291.683,249.09400000000002,2014,1,[49]
1576,72.55199999999999,377.098,2013,1,[48]
166,144.13299999999998,356.156,2012,1,[44]
1247,268.13599999999997,276.218,2011,1,[46]
1603,32.217,383.8,2010,1,[50]
1061,296.97,246.02599999999998,2009,0,[49]
1204,274.811,270.851,2008,1,[46]
126,191.52,334.977,2007,1,[44]
157,161.773,350.404,2006,1,[44]
1605,35.171,384.49199999999996,2005,1,[50]
172,134.44299999999998,361.955,2004,1,[44]
137,184.485,339.211,2003,1,[44]
1597,48.354,383.20300000000003,2002,1,[48]
148,176.53,343.54699999999997,2001,1,[44]
1594,55.135,382.346,2000,1,[48]
1588,70.221,380.26599999999996,1999,1,[48]
1120,286.976,259.335,1998,1,[46]
150,178.037,343.67199999999997,1997,1,[44]
1595,59.946000000000005,382.474,1996,1,[48]
163,156.466,354.278,1995,1,[44]
149,179.363,343.574,1994,1,[44]
1276,268.32599999999996,279.856,1993,0,[46]
170,146.451,359.416,1992,1,[44]
1619,29.363000000000003,386.99699999999996,1991,1,[50]
164,159.181,354.44699999999995,1990,1,[44]
1620,33.847,387.077,1989,1,[50]
1066,299.132,247.988,1988,0,[49]
134,192.739,338.01599999999996,1987,1,[44]
171,142.97799999999998,361.95,1986,1,[44]
141,188.627,340.491,1985,1,[44]
158,168.82299999999998,350.884,1984,1,[44]
1587,85.698,380.12199999999996,1983,0,[48]
155,171.972,349.879,1982,1,[44]
1590,81.266,381.555,1981,1,[48]
1142,288.914,262.231,1980,1,[46]
1169,285.91700000000003,265.77299999999997,1979,1,[46]
1604,71.89699999999999,384.142,1978,1,[48]
130,200.468,335.644,1977,1,[44]
1236,278.387,274.685,1976,1,[46]
174,144.727,363.41,1975,1,[44]
1609,66.915,385.652,1974,1,[48]
133,197.979,337.75699999999995,1973,1,[44]
176,142.127,365.116,1972,1,[44]
1589,91.28200000000001,381.05800000000005,1971,1,[48]
1614,65.75399999999999,386.654,1970,1,[48]
1284,273.862,281.305,1969,1,[46]
1206,284.224,270.97,1968,1,[46]
167,163.283,357.159,1967,1,[44]
1627,52.869,389.467,1966,1,[48]
1127,295.301,259.998,1965,0,[46]
144,193.875,342.38199999999995,1964,1,[44]
181,139.80700000000002,367.959,1963,1,[44]
180,141.47799999999998,367.346,1962,1,[44]
1613,74.33,386.57599999999996,1961,1,[48]
1615,74.61399999999999,386.659,1960,1,[48]
183,138.191,369.528,1959,1,[44]
1600,94.322,383.477,1958,1,[48]
1622,77.671,387.26199999999994,1957,1,[48]
162,175.56799999999998,353.93199999999996,1956,1,[44]
1637,43.805,392.70300000000003,1955,0,[48]
146,197.02900000000002,342.74300000000005,1954,1,[44]
1598,98.302,383.25,1953,1,[48]
1599,98.906,383.296,1952,1,[48]
1260,282.085,277.982,1951,1,[46]
1651,31.469,394.82300000000004,1950,0,[50]
185,138.571,371.407,1949,1,[44]
160,182.90099999999998,351.725,1948,1,[44]
1632,67.756,390.925,1947,1,[48]
168,174.195,357.18699999999995,1946,1,[44]
179,154.58100000000002,366.17699999999996,1945,1,[44]
161,183.61700000000002,352.579,1944,1,[44]
182,147.813,369.185,1943,1,[44]
1652,48.81399999999999,394.99699999999996,1942,1,[48]
1101,304.116,257.178,1941,0,[46]
1636,67.60300000000001,392.69800000000004,1940,1,[48]
1191,294.125,269.20799999999997,1939,1,[46]
156,191.18099999999998,349.959,1938,1,[44]
1624,92.83200000000001,388.358,1937,1,[48]
1639,75.721,392.82,1936,1,[48]
1272,286.788,278.92,1935,1,[46]
165,184.109,355.875,1934,1,[44]
1621,103.896,387.175,1933,1,[48]
178,163.71,366.165,1932,1,[44]
1625,101.55799999999999,388.536,1931,1,[48]
1660,64.925,396.343,1930,1,[48]
1649,76.829,394.409,1929,1,[48]
1641,84.958,392.99300000000005,1928,1,[48]
184,156.592,370.709,1927,1,[44]
1249,292.513,276.38599999999997,1926,1,[46]
1136,306.803,261.514,1925,1,[46]
1670,65.47399999999999,397.86400000000003,1924,1,[48]
175,172.19299999999998,364.85900000000004,1923,1,[44]
1648,85.89399999999999,394.246,1922,1,[48]
1640,91.755,392.94,1921,1,[48]
187,157.497,371.658,1920,1,[44]
169,185.03799999999998,359.301,1919,1,[44]
1129,309.232,260.38,1918,1,[46]
1684,60.61,399.962,1917,1,[48]
1645,94.03200000000001,393.635,1916,1,[48]
191,151.856,375.167,1915,1,[44]
1694,53.383,401.39599999999996,1914,0,[48]
1653,88.208,395.24699999999996,1913,1,[48]
1258,294.783,277.717,1912,1,[46]
1687,64.08,400.093,1911,1,[48]
1221,299.952,273.015,1910,1,[46]
1691,64.368,400.93199999999996,1909,1,[48]
1243,298.289,275.66900000000004,1908,1,[46]
1250,297.682,277.079,1907,1,[46]
198,147.366,379.11400000000003,1906,1,[44]
1673,83.199,398.17199999999997,1905,1,[48]
195,152.47899999999998,377.285,1904,1,[44]
1655,99.78200000000001,395.36300000000006,1903,1,[48]
1683,79.99,399.94199999999995,1902,1,[48]
194,155.613,377.032,1901,1,[44]
1233,302.04200000000003,274.351,1900,1,[46]
1165,310.351,265.14,1899,1,[46]
1289,295.399,281.74,1898,1,[46]
196,155.358,377.92900000000003,1897,1,[44]
1085,321.801,253.264,1896,1,[46]
1714,69.344,403.834,1895,1,[48]
189,170.31099999999998,372.819,1894,1,[44]
1702,78.41199999999999,402.465,1893,1,[48]
192,165.88299999999998,375.17400000000004,1892,1,[44]
1259,302.474,277.981,1891,1,[46]
177,186.49200000000002,366.13599999999997,1890,1,[44]
186,176.65,371.485,1889,1,[44]
1092,322.522,255.481,1888,1,[46]
1226,307.841,273.426,1887,1,[46]
1656,114.505,395.536,1886,1,[48]
173,194.452,363.12300000000005,1885,0,[44]
1742,63.833999999999996,407.371,1884,1,[48]
1666,111.26899999999999,397.42800000000005,1883,1,[48]
1184,314.474,267.889,1882,1,[46]
1665,113.26899999999999,397.283,1881,1,[48]
199,162.91,380.56699999999995,1880,1,[44]
1679,110.656,399.23900000000003,1879,1,[48]
1710,94.77600000000001,403.431,1878,1,[48]
188,183.168,372.223,1877,1,[44]
1669,118.64,397.86199999999997,1876,1,[48]
1677,116.50399999999999,398.588,1875,1,[48]
193,177.62900000000002,375.408,1874,1,[44]
1730,87.61200000000001,405.967,1873,1,[48]
1760,70.635,409.332,1872,1,[48]
1755,73.7,408.875,1871,1,[48]
1688,111.713,400.17199999999997,1870,1,[48]
190,181.36599999999999,373.85400000000004,1869,1,[44]
1726,92.976,405.224,1868,1,[48]
1682,115.02,399.69,1867,1,[48]
1740,89.24,407.149,1866,1,[48]
1657,131.893,395.601,1865,0,[48]
1756,82.104,408.895,1864,1,[48]
1685,117.99799999999999,400.035,1863,1,[48]
1213,316.09,272.295,1862,1,[46]
1178,321.053,266.501,1861,1,[46]
1108,328.027,258.385,1860,1,[46]
1094,329.82599999999996,256.269,1859,1,[46]
197,179.727,378.36400000000003,1858,1,[44]
1704,117.54799999999999,402.827,1857,1,[48]
1765,90.167,410.20599999999996,1856,1,[48]
1706,119.355,403.01599999999996,1855,1,[48]
1082,336.336,252.815,1854,1,[46]
1209,323.592,271.776,1853,1,[46]
1301,313.93,283.078,1852,-1,[-1]
1811,80.432,415.289,1851,0,[48]
1723,123.494,404.996,1850,1,[48]
1135,333.56199999999995,261.296,1849,1,[46]
1733,120.956,406.173,1848,1,[48]
1717,127.521,404.30199999999996,1847,1,[48]
1111,335.855,258.797,1846,1,[46]
1700,135.45,402.325,1845,1,[48]
1771,107.758,410.61199999999997,1844,1,[48]
1785,102.50200000000001,412.379,1843,1,[48]
1797,95.789,414.043,1842,1,[48]
1671,149.382,398.01599999999996,1841,0,[51]
1737,126.54,406.846,1840,1,[48]
1212,328.68199999999996,272.08,1839,1,[46]
1273,322.884,278.954,1838,1,[46]
1097,341.166,256.49,1837,1,[46]
1818,97.24700000000001,416.01,1836,1,[48]
1198,331.139,270.079,1835,1,[46]
1248,326.374,276.345,1834,1,[46]
1123,340.54400000000004,259.69599999999997,1833,1,[46]
1799,109.04700000000001,414.293,1832,1,[48]
1757,130.995,408.98800000000006,1831,1,[48]
1690,156.759,400.334,1830,1,[51]
1328,319.44,287.986,1829,-1,[-1]
1223,332.842,273.04900000000004,1828,1,[46]
1752,135.582,408.736,1827,1,[48]
1853,92.59899999999999,420.66900000000004,1826,1,[48]
1834,104.555,418.093,1825,1,[48]
1830,106.041,417.726,1824,1,[48]
1762,135.22299999999998,409.595,1823,1,[48]
1697,157.02100000000002,401.853,1822,1,[51]
1246,332.07599999999996,275.981,1821,1,[46]
1253,331.537,277.279,1820,1,[46]
1686,165.375,400.069,1819,1,[51]
1767,138.504,410.32099999999997,1818,1,[48]
1836,112.874,418.18800000000005,1817,1,[48]
380,425.95599999999996,78.906,1816,-1,[-1]
1810,124.115,415.26199999999994,1815,1,[48]
1821,118.479,417.095,1814,1,[48]
1863,99.406,422.288,1813,1,[48]
1738,153.452,406.889,1812,1,[51]
1806,129.748,415.173,1811,1,[48]
415,424.29400000000004,97.509,1810,-1,[-1]
1140,347.83,261.914,1809,1,[46]
1311,329.70599999999996,284.71299999999997,1808,1,[46]
1882,97.95200000000001,425.347,1807,1,[48]
358,431.04,69.589,1806,-1,[-1]
1838,125.73899999999999,418.416,1805,1,[48]
1074,358.13699999999994,250.268,1804,0,[46]
1696,172.72799999999998,401.74300000000005,1803,1,[51]
425,421.602,117.71700000000001,1802,1,[52]
1161,348.72900000000004,264.691,1801,1,[46]
432,419.13300000000004,127.199,1800,1,[52]
1709,171.03,403.24199999999996,1799,1,[51]
1805,139.782,415.115,1798,1,[48]
1188,346.26599999999996,268.38599999999997,1797,1,[46]
408,429.847,89.10700000000001,1796,1,[52]
1194,347.027,269.48400000000004,1795,1,[46]
1732,167.863,406.165,1794,1,[51]
1210,345.63599999999997,271.783,1793,1,[46]
1867,118.361,423.50300000000004,1792,1,[48]
1189,348.10400000000004,268.693,1791,1,[46]
1788,152.226,412.855,1790,1,[51]
